"expo","Age8_p","Age8_s","Age7_p","Age7_s","Age6_p","Age6_s","Age5_p","Age5_s","Age4_p","Age4_s","Age3_p","Age3_s","Age2_p","Age2_s","Age1_p","Age1_s"
"DP05_0002PE",0.550903544117934,0.984770930613955,0.450552768102078,0.981945609343904,0.792145931646552,1.00588735742777,0.578951687369384,1.01362653652339,0.552691613174459,1.01424797042342,0.79537310260995,0.994185242357257,0.198387500089568,1.02943284942099,0.125679189345531,1.04999828082299
"DP05_0003PE",0.541524801776378,1.01541161019263,0.45306079563474,1.01830836361105,0.788399225111552,0.994064568410158,0.560612976767239,0.986477910317169,0.557440655295367,0.985872501432174,0.797600842261168,1.00582126762028,0.195374060604135,0.971319802029008,0.128767867687292,0.952334231897803
"DP05_0005PE",0.758023061946038,1.01181243361312,0.000642888377096465,1.12725421067116,1.2798133467612e-07,1.18168014821795,1.07589322935135e-11,1.24634240323025,1.09398637730007e-11,1.24807018361177,1.53976193130231e-09,1.20696088945198,6.17761893857885e-12,1.23314870341232,6.57020073881026e-09,1.31344165677915
"DP05_0006PE",0.691693326942713,0.986354482019587,0.0969205572983106,1.05547695464813,0.0110376034519132,1.07949861206021,4.48212208590712e-05,1.1360214858218,9.24640091718849e-06,1.14869965650583,6.57887622523186e-08,1.16794079647173,5.37427647677903e-14,1.22714856986254,6.44895710069811e-05,1.19200868346727
"DP05_0007PE",0.658107039131551,1.0136088137342,0.659759185417736,1.01279521739598,0.215089464792162,1.03385461524642,0.0734439658423737,1.0522242742463,0.0171633516205761,1.07025156398637,1.4610391609193e-05,1.11905058535274,1.43738238678304e-09,1.16319406037493,0.0197351855457047,1.09767567516017
"DP05_0008PE",0.795438585928951,0.992764444219596,0.228580283374886,1.0322632323617,0.0544086924281186,1.04815173652334,0.135424961616562,1.03977663361675,0.112783086939618,1.0425641854495,0.000269573232015841,1.09157369619657,0.00933828508257272,1.06548742939782,0.374826822599545,1.03349484887078
"DP05_0009PE",0.196169258544411,1.02547260331454,8.05625991888954e-05,1.07288074202307,5.58311463056963e-06,1.07759632657742,8.32121041876038e-05,1.07220198874606,0.000446511432740526,1.06506056856694,0.00311729783828547,1.05143521363649,0.600904059341297,0.990986255399082,0.0017269050132164,1.08276035793502
"DP05_0010PE",0.0323328582681457,1.0194741935899,0.000336662958709917,1.03041843233634,0.000326170677979586,1.02839317189562,0.000482956972417544,1.02943304477165,0.0264323968562465,1.01907161884562,0.833557335594432,0.998303519503538,0.0754692776564254,0.985850065755662,0.0167402878391006,1.0291242904208
"DP05_0011PE",0.18157255130916,1.03750264937995,0.0158582892100194,1.06441479554854,1.65917729507533e-05,1.10597358431701,1.47325224870814e-05,1.11384661154967,0.0183440798246182,1.06286226848647,0.211775476166892,1.03099183077504,0.0231130915221131,1.05655093961407,0.000229555749036087,1.14099665281722
"DP05_0012PE",0.719250030991538,0.991138826833108,0.000120040897391974,0.916618510316436,1.17633559662008e-05,0.912408517435418,2.27719240892704e-08,0.88563249762435,6.47523694556952e-08,0.887995989589234,0.00403880704564211,0.939914958172717,0.146129346103936,0.968831554358107,0.000599039633595864,0.896248658405967
