"expo","Age8_p","Age8_s","Age7_p","Age7_s","Age6_p","Age6_s","Age5_p","Age5_s","Age4_p","Age4_s","Age3_p","Age3_s","Age2_p","Age2_s","Age1_p","Age1_s"
"DP04_0127PE",0.991571524699762,0.999925954342629,0.018728489555836,1.01548474699319,0.00729204110497554,1.01641839196864,0.000835950444595822,1.02160890358827,0.000636732647292068,1.02222840043921,0.000228899350814723,1.02239149819068,0.165254399908711,1.00858681746454,0.00425139464211656,1.02634133547452
"DP04_0128PE",0.503999803759315,0.998010177583781,0.00806596877940416,1.00738069181367,1.22627200543742e-05,1.01107209877965,1.41571978158272e-06,1.01289299233486,2.22603849642403e-09,1.01570760307849,2.21120679792478e-09,1.01471430043936,1.38765994574002e-07,1.01313350934661,8.97949718272959e-06,1.0168067590037
"DP04_0129PE",0.881801852963397,1.00070645894757,0.533724772935973,0.997210928924922,0.967535814028441,1.00017027555103,0.784404189860181,1.00121888390405,0.703016036638608,1.00171042767305,0.451282483491447,1.0031673642612,0.267548761841201,1.00464986572851,0.497774890614163,1.00428147928064
"DP04_0130PE",0.671507893344869,1.00207142758841,0.0314817627186673,0.990234277828465,0.000411634758008389,0.985352403758,5.36622224640052e-05,0.9823527032296,3.49276350592821e-07,0.978094102830869,1.31008310608128e-08,0.977392821798718,5.44948060089891e-07,0.979793023420757,0.000937620583050028,0.979470916944102
"DP04_0131PE",0.620345771118542,1.0040922274621,0.0161448225604741,0.981662162132313,2.76584323574932e-05,0.971137786748422,5.50471103740853e-08,0.961380791288507,1.7367890769529e-11,0.953519270975876,2.40091494891095e-11,0.956620551595552,8.93330369208047e-09,0.961779720578954,7.67146930874703e-08,0.946738867288749
"DP04_0132PE",0.662712302375348,1.00643265941175,0.0147602399260904,0.967090442789069,7.93383608107407e-06,0.946055582507919,1.25927979789965e-06,0.938513822018472,4.2133230686928e-07,0.935758074994413,1.04734523673215e-08,0.932939545342294,0.000166407133920493,0.953730877239011,1.9377756500832e-07,0.907783447664881
"DP04_0133PE",0.793895071001597,1.00417561594557,0.00226453207402491,0.955852623627486,2.03288957631155e-07,0.93338016266909,2.04175322847113e-08,0.924578360368822,5.10843423594657e-10,0.917285205721478,5.09999456475315e-09,0.926194139595017,0.000267126456613171,0.95138025234738,3.5318121042426e-10,0.883037026313172
"DP04_0137PE",0.308860999568272,0.988943790215653,0.000262256843429473,0.964015071963593,6.782192897327e-09,0.949303264655433,7.93163511458204e-10,0.943372736194574,4.19923999088542e-07,0.951690665166218,5.16607293550109e-10,0.945797632860852,0.00033560628406622,0.966814205583663,1.2363534188653e-07,0.928594817903774
"DP04_0138PE",0.413544531408252,0.990188632139371,0.00741155752455587,0.9703930022332,0.000102398462879287,0.960854089419357,3.68201428022419e-05,0.956044322043054,1.79746773501754e-06,0.949571968533392,1.24214921032064e-08,0.944851340542509,5.45661843843984e-05,0.95933913918616,0.000505529545895991,0.947573489044399
"DP04_0139PE",0.909583735458022,0.998659314153033,0.0452259941309373,0.978080723337592,0.164890681244076,0.985714337772895,0.0802146978316597,0.980935496585558,0.000988373550741485,0.964780329196303,0.000519370439812282,0.965275727293845,0.00567493967370309,0.972021928192481,0.394732082340267,0.986708645729442
"DP04_0140PE",0.486196291200995,0.989862430447298,0.80256645289097,1.00346889300447,0.802359410943682,0.996775110055013,0.87729478440996,1.00212450512905,0.938041586580308,1.00107535563759,0.820515542659782,1.0029477070455,0.654627692146792,1.00580325695585,0.0348791838244686,1.04158434959255
"DP04_0141PE",0.0311222289908074,0.961842515257431,0.131168027337166,0.974454723161407,0.873973835680047,0.997455245636549,0.323212769764893,1.01698876085308,0.525265393088296,1.01098129569193,0.219760943912367,1.01995324885007,0.76829446300214,0.995265889535312,0.45645116025545,1.01833035598867
"DP04_0142PE",0.0749731941160183,1.00930807294017,2.18610998102108e-05,1.02040358404217,1.29097691136316e-07,1.02319278146193,2.36392232846087e-07,1.02424878470659,3.44426430433814e-09,1.02749620374641,1.74893679301984e-11,1.02876462946535,2.33479694771648e-06,1.02104633184653,0.000808303563654542,1.0229179932455
