"expo","Age8_p","Age8_s","Age7_p","Age7_s","Age6_p","Age6_s","Age5_p","Age5_s","Age4_p","Age4_s","Age3_p","Age3_s","Age2_p","Age2_s","Age1_p","Age1_s"
"DP03_0002PE",0.250960035019618,1.00930088297523,0.559588574373119,0.995572908838497,0.288540857605201,0.992490837570118,0.200321230947673,0.990356547690637,0.0334075906063272,0.984058073689342,0.00146753666065892,0.977999811910945,0.0141751026667985,0.982849722217647,0.846914852640378,1.00206912268454
"DP03_0003PE",0.255034590122081,1.00924640372357,0.554551848640135,0.995505229756556,0.288318718670243,0.992455341861451,0.191974540749697,0.990197082462986,0.0311923152144524,0.983952664344138,0.00143495540071855,0.977874360545016,0.013044763331001,0.982648673660381,0.872444213326804,1.00171679212423
"DP03_0004PE",0.776780096536766,1.00183878010705,0.0231273386153744,0.986333401557233,0.00204166397293228,0.982874064211692,0.000876934350152137,0.980489652719511,4.44154706987383e-05,0.976185024438466,1.5470429409876e-07,0.972029588713249,0.000282256859364872,0.979995037489255,0.110108119348008,0.986510751561939
"DP03_0005PE",0.0640592692127009,1.03534925584438,3.92858918591982e-08,1.09620835444324,3.04424116546663e-12,1.11038480685186,1.33757058178346e-12,1.11957353892346,4.45943411567249e-13,1.12261683597711,7.62731426344961e-16,1.12509353958664,2.02517359674633e-06,1.07830881821136,1.29577815909948e-07,1.13055701003808
"DP03_0006PE",0.81639119809092,1.08254561817655,0.654372753675344,1.15541352056721,0.760258605633541,1.0962276285917,0.332446218613765,1.36310526135903,0.661623389910245,1.15153795274234,0.514813915207272,1.21768085121453,0.304682978134592,1.36200132311416,0.218934883415769,1.73800933701099
"DP03_0007PE",0.250852048136176,0.990775978164521,0.56184647981837,1.00444503673742,0.289411376521277,1.00755726352672,0.200496111109918,1.00972417073199,0.0337018181679544,1.01619594820077,0.00149318021258007,1.02249631042132,0.0142209239020733,1.01745405682171,0.847453053642246,0.997932336793714
"DP03_0009PE",0.0936873047032019,1.0177956399576,2.51874453360116e-07,1.04984116127501,1.85451918515994e-10,1.05593100468292,1.27321122523202e-10,1.0601016946323,2.23279292651381e-11,1.06262376612432,3.70150201318764e-14,1.06490194180812,1.1248506198971e-05,1.04009654214705,4.02167543107675e-06,1.06285662154707
"DP03_0011PE",0.0468019028115412,1.01599211032203,0.288992620736442,1.00811014265703,0.69766814830938,1.0027686853164,0.94439114140916,0.999471971706125,0.24760961324678,0.991254190416275,0.0213346166884108,0.983887229008127,0.00145843450924825,0.978044156325901,0.364812680111783,1.00976106762278
"DP03_0012PE",0.0499425035884263,1.01583757587075,0.298555338954758,1.00797466674888,0.71103309629363,1.00264239089016,0.926085500748608,0.999299357940382,0.239203942337153,0.991095970742617,0.0202947291000313,0.983728583003107,0.00134517913121852,0.977834102458072,0.380337959358682,1.00945039861844
"DP03_0013PE",0.247433093049029,1.00820654727764,0.335347403516233,0.993583307889304,0.0426354202910575,0.987546792026323,0.0124938680034658,0.983801417455665,0.000504095390422114,0.977591157950346,1.61957587436537e-06,0.971848633186629,5.19253927509328e-06,0.973111823375698,0.276962306668547,0.989847746827053
"DP03_0015PE",0.493657437250808,1.0037956353031,0.146337251805865,1.00759758314949,0.781199376033677,1.00135469896663,0.618635940490331,1.00258321265984,0.664570633661236,0.997739030809522,0.786741181534015,0.99867449612305,0.0186833737744063,0.988707028718949,0.684031732471864,0.997029489556172
"DP03_0017PE",0.939499899303347,0.999445004930212,0.72188102123754,1.0024524492251,0.813761749270981,1.0015103966685,0.69285703472515,0.997313976892761,0.46653773788946,0.99501466877362,0.516518665218625,0.995833167119817,0.0200966868397532,0.985350120707993,0.743889650729748,0.996856486460549
