"expo","Age8_p","Age8_s","Age7_p","Age7_s","Age6_p","Age6_s","Age5_p","Age5_s","Age4_p","Age4_s","Age3_p","Age3_s","Age2_p","Age2_s","Age1_p","Age1_s"
"DP02_0133PE",0.796925982135504,0.966073999264802,4.60694637241497e-05,0.607840383086638,2.83154890539332e-09,0.521912266575116,1.72971532953765e-11,0.464115342527723,5.22019422609038e-12,0.454233096713366,9.3373256819158e-14,0.455133558968158,1.35961915455392e-07,0.555959174677214,7.60539697322874e-11,0.349783313653885
"DP02_0134PE",0.0197644730143663,0.982914238424293,4.01310002119016e-14,0.953580668937744,3.92158508598338e-29,0.943107374126232,4.6458509548951e-38,0.934490819905001,9.88223467737608e-38,0.934228786398733,7.28152242357086e-35,0.939688665775645,6.15931658422453e-19,0.951087996025585,1.6827657824812e-30,0.915932630838436
"DP02_0135PE",0.0104917810419825,0.971337060667052,5.80860016944931e-13,0.931962232562278,2.88618771192328e-15,0.931949805691269,1.1458799427564e-18,0.921703521870833,1.9263601145445e-18,0.921558405004606,5.26758920530991e-18,0.927035861739625,1.16280724538136e-09,0.944451613723005,3.94291326748713e-11,0.913393912839094
"DP02_0136PE",0.639094448834032,0.973612367670258,0.000145058963974451,0.819985961271787,8.05604147404132e-08,0.776259612546176,1.54842687171705e-08,0.754138906368981,1.1829081872679e-07,0.764869724770652,8.430573596324e-08,0.775781080947382,7.1574148055088e-05,0.824453705783333,2.22056739087535e-12,0.609485082194093
"DP02_0137PE",0.0112793200058352,0.865808756667629,7.90697768581404e-11,0.723347851165254,3.96924947074178e-16,0.696817301189172,5.06384562960012e-18,0.668760865429267,2.76084828465352e-18,0.665238191198278,1.08915479244268e-12,0.721664179966486,7.79680382517413e-07,0.788065699178894,9.94300906989609e-05,0.753109449122655
"DP02_0138PE",0.0205853871482381,0.981672596226161,3.70963110616623e-09,0.959076843844404,2.30594383348414e-08,0.963556277993595,4.74631072713881e-09,0.959686723075863,5.86566518345492e-08,0.961992238455023,3.74612703567742e-09,0.961707079880396,0.00023067665091113,0.974847900083513,5.13480792374795e-08,0.947071220337145
"DP02_0139PE",0.105976392276636,2.57230322148327,0.788794342880659,1.15977584288785,0.0235336369943724,0.31397549520546,0.00088823183996139,0.167704586376049,0.000542339360353757,0.154484372195045,0.00086881783994589,0.18466277469461,0.00154965708917099,0.200548609270239,0.0569030462757666,0.229591536866185
"DP02_0140PE",0.353037903318329,1.02617034214873,0.0301297460186928,0.945048686683751,2.67106684779605e-05,0.905477130645377,3.11098816979379e-05,0.900528344309926,7.04026905407013e-05,0.90397148421573,1.61866010765236e-05,0.902944497068587,0.00770269488864367,0.937493343538372,0.00100218110391445,0.888490374907587
"DP02_0141PE",0.0778580536792896,0.750134280803148,1.97909925368748e-09,0.422104290079338,3.16603070583729e-18,0.338692188687261,2.45698198991576e-24,0.276012542686312,1.26259260252413e-24,0.271997563843214,4.91881277089957e-22,0.310126008324284,2.00610259135043e-14,0.373164969664036,1.1311593456559e-12,0.247357129576808
"DP02_0142PE",0.163673067985119,0.89400541257594,1.02539936741286e-11,0.624140232963192,3.62686292727143e-28,0.534550114697659,1.51801066178094e-34,0.490702708465519,7.58665417390894e-40,0.473233086977014,7.4087036842567e-41,0.493936432422039,4.77013024822694e-21,0.567989454511607,6.81832919381384e-19,0.448192776708797
"DP02_0143PE",0.25623396221,0.812960786682472,0.000528276180527721,0.558171070768849,2.63277335709917e-05,0.521899573402126,1.40311368816904e-07,0.427909556268978,2.3981225240097e-06,0.46096235176822,3.06170232119516e-08,0.432443431235363,0.000100162869474907,0.545170186251205,1.28594365123937e-06,0.328883311995481
"DP02_0144PE",0.00536471765026087,1.11315057768597,7.11899848606468e-05,1.15246733805368,0.000167383880761809,1.13397736560663,0.000491703003015506,1.13257078544369,0.00832662006555329,1.10075439453272,0.0138343589853481,1.08777662030776,0.673196788857685,1.01469573861744,0.0627649646395543,1.10033590639909
"DP02_0145PE",3.48504467107321e-05,0.888773801490452,1.99513037288354e-13,0.832219544614794,1.48185322261454e-17,0.825471709278232,2.8156349332687e-15,0.82506829554431,7.01013371987472e-15,0.825760088732502,1.93682182446933e-09,0.86512789277645,2.36844041413275e-05,0.8996304280249,0.000142045887716052,0.867361855594091
"DP02_0146PE",0.0274083269282875,0.543733316311791,1.7339619630886e-08,0.249613404003384,1.21053678432999e-14,0.186794425259315,1.22520555058294e-19,0.132785732727269,1.96075452984359e-20,0.127217057650949,1.25271634757112e-13,0.195728386886918,1.2703682818792e-10,0.233657264314663,2.82222521251041e-08,0.148555735050439
"DP02_0147PE",0.657812060772337,1.03338948245265,0.00573288994704414,0.826718515515444,0.000717577293084061,0.806345647549929,0.000180588190057527,0.777104030894575,2.22625683607695e-05,0.751999589838789,1.1861424938593e-06,0.738907038358996,0.00174217817208868,0.818238834599364,6.87021299143584e-05,0.687320688718834
"DP02_0148PE",0.163991921232451,0.754773301612473,8.96588673187914e-09,0.357904665588223,4.83174691809299e-18,0.263480448307953,1.07544593285908e-21,0.217451430087331,1.77592663017435e-25,0.19619637666984,1.93510647770759e-24,0.222423388564739,5.60886979992853e-16,0.28015712898083,2.35432080114534e-11,0.196663442089196
"DP02_0149PE",0.00119005192783888,1.30085793337771,0.00206290754808115,1.26725888020192,8.09144773212405e-05,1.32101524004371,0.000796902585685437,1.29026083783792,0.00117666497190358,1.28213915643788,0.000738602591611358,1.27364439450912,0.0199231054423016,1.18388687578431,0.00214396869963469,1.38972508888609
