"expo","Age8_p","Age8_s","Age7_p","Age7_s","Age6_p","Age6_s","Age5_p","Age5_s","Age4_p","Age4_s","Age3_p","Age3_s","Age2_p","Age2_s","Age1_p","Age1_s"
"DP03_0119PE",0.0415513752625775,1.01273023738025,1.34045905154581e-12,1.03847067153349,2.51290387824788e-19,1.0430862192071,2.43374971778061e-20,1.04688242390568,1.0307841471824e-20,1.04755340343476,3.49824303705643e-20,1.0440215628214,3.74607801519163e-10,1.03235712618809,2.09951816363078e-11,1.0509584825618
"DP03_0120PE",0.0768183322986681,1.00766443390458,4.83467047052911e-11,1.02492452423906,2.37193093719953e-17,1.02842567490485,3.96343049206547e-18,1.03084024590188,2.19554731584474e-18,1.03123275904792,5.93923530944459e-18,1.02894708741851,2.2296142520197e-09,1.02146348436833,8.73209806795078e-11,1.03417470193538
"DP03_0121PE",0.561879012245142,1.00213486133759,3.12492788303588e-06,1.01556045563693,1.25085625551561e-09,1.01831867022628,1.14125279963282e-10,1.02053257751319,5.61785647395148e-12,1.02184902132338,2.64414201648902e-13,1.02147238245992,9.09857870095669e-09,1.01751688670073,8.80775616710885e-09,1.02622437039402
"DP03_0122PE",0.00514047019594135,1.03264161944831,2.5079758633072e-13,1.07486886564419,9.15401834653126e-25,1.09009252615426,2.21925517299876e-22,1.09260951903778,7.07799998095585e-23,1.09410699392462,1.93947014701101e-22,1.08721287962261,6.07030071436101e-15,1.0734996863046,2.47470591744485e-12,1.10057825529929
"DP03_0123PE",0.012454577246293,1.01797915672942,5.62081323116607e-12,1.04347634969615,3.64777062233265e-21,1.05169882843655,2.30400344433777e-19,1.05323674221754,6.65924279205171e-20,1.05422469986889,2.67325776081244e-20,1.05109371746267,6.75815867411598e-14,1.04344467476127,2.55581993564776e-11,1.05873403965229
"DP03_0124PE",0.632333223616734,1.00198089175442,0.00294245320187704,1.01144678111518,5.35094911462977e-05,1.01427759544638,1.07092671442714e-05,1.01646069042244,5.42282297195149e-06,1.0170762299984,5.33691755852038e-06,1.01600834327995,0.000190817756776696,1.01328558487914,0.000374568878953513,1.01900881755008
"DP03_0125PE",0.468616896547498,1.00311761358082,6.97853202301292e-07,1.01927480656253,1.89206055134708e-12,1.02430385476232,1.27783884920194e-14,1.0278400046965,1.18729063566874e-13,1.02718156217904,1.00646797863376e-12,1.02465046217978,2.91769968100137e-08,1.01988288260527,7.33164441474265e-10,1.03240953514969
"DP03_0126PE",0.466738190572219,1.00247609358654,2.73805170559012e-06,1.0144593422395,9.98752495929106e-12,1.01865538775793,1.77454027155395e-13,1.02118458026142,5.20025500590283e-12,1.02021572979985,2.36657044838555e-11,1.0184422341523,6.71869456138252e-08,1.01532923785326,4.13719941960337e-09,1.02460554492414
"DP03_0127PE",0.748786923865836,0.999406063239634,0.0661796359753454,1.00315580946453,0.0115362833998135,1.00408998808692,0.00393679824873714,1.0049740476071,0.000825601618899004,1.00576757469898,0.00393474956667118,1.00469563271923,0.005621793554889,1.00451210886794,0.000533163529790279,1.00839985213159
"DP03_0128PE",0.0396161746542215,1.01135904368012,4.50733032042335e-12,1.03328355201305,7.61523120466229e-19,1.03762633070565,1.32226420567388e-18,1.03991346846427,1.09596345602829e-17,1.03936832597358,3.17410975077513e-16,1.0355277411179,8.0314258423571e-07,1.02313228076827,1.01131154365219e-09,1.04163833349969
"DP03_0129PE",0.0352207735215622,1.00771551870061,5.64747217123793e-12,1.02193686219274,3.40335292397498e-20,1.02558211072185,8.14052872916355e-21,1.02758275421591,6.30279286671405e-21,1.02783282563777,4.39684695982086e-20,1.02563696824381,1.45330828218166e-10,1.01928833847082,9.65793106057015e-12,1.03003268898902
"DP03_0130PE",0.0313674273253185,1.00787151349889,4.67372396779516e-12,1.02197398219488,2.01911807365458e-20,1.02565433226192,4.86976553316945e-21,1.0276537168451,3.4631878492122e-21,1.02792350434525,4.38060375569457e-20,1.02559664896669,1.2590671136692e-10,1.01931499506011,7.42475059839755e-12,1.03011793554908
"DP03_0131PE",0.226860208610141,1.00372325828362,5.22700939197299e-09,1.01593111846768,1.5812926542862e-14,1.01862584934951,8.75569412026082e-17,1.02111345202847,7.73266005563392e-18,1.02180038480861,1.85327432468876e-18,1.02069734311423,7.99326107909289e-11,1.01630404073523,1.55995187862919e-11,1.02487801121647
"DP03_0132PE",0.00859453157678222,1.00997606443374,3.84294943461256e-13,1.02385011770932,1.6650745565627e-22,1.02777682080803,7.49343863981456e-22,1.02926564728973,7.8911632490664e-21,1.02893621994449,6.81274321977501e-19,1.02605855929449,1.54157258399017e-09,1.01909161740855,3.55173953625799e-11,1.03057488488708
"DP03_0133PE",0.0419945715232983,1.0132112658237,4.62855047247666e-11,1.0376258963533,3.20099495596479e-16,1.04168547138877,2.90878454521381e-15,1.04330110641145,6.06889333738237e-14,1.04189220252934,1.65379100855567e-12,1.03729716900513,0.000184691432515859,1.02105757710546,1.17059821147977e-07,1.04350277697896
"DP03_0134PE",0.0615422834558884,1.01121802329989,5.04794993255879e-10,1.03304607535056,1.94961300016795e-14,1.0365230744827,1.07827403983564e-13,1.03803326000972,5.88369377809912e-13,1.03734083227001,4.31673614821706e-12,1.0338418252417,0.000206174583124752,1.01928972655357,2.39445326019483e-07,1.0391844430296
"DP03_0135PE",0.00692614705920542,1.02092273978375,1.50462509629198e-11,1.04612198402958,3.62679649547491e-15,1.04863113488492,9.95172873276053e-14,1.04961660427427,1.09058575543692e-09,1.04225269669892,4.50021824237603e-07,1.03344369834816,0.017591155421874,1.01627625949777,8.12029509577631e-05,1.03993758272344
"DP03_0136PE",0.0237817905310951,1.01271635150954,3.36912901230198e-12,1.03413618749653,1.71052532080078e-19,1.03893897547627,8.8699278179189e-20,1.04175419477179,7.245407335249e-20,1.04212534426235,4.13889567526173e-19,1.03880060065876,9.99657064903918e-10,1.02853706060841,9.47895511210529e-11,1.04460041359209
"DP03_0137PE",0.288178765336772,1.00574065747924,2.60265465676748e-09,1.02855115062016,3.33655651427893e-14,1.03251887181771,2.78728518405772e-14,1.03472910715813,1.52874863097409e-13,1.03415020246451,4.85236505492326e-15,1.03350713639272,9.99111980767201e-06,1.02037254329103,1.76705894022079e-08,1.03793031987788
