"expo","Age8_p","Age8_s","Age7_p","Age7_s","Age6_p","Age6_s","Age5_p","Age5_s","Age4_p","Age4_s","Age3_p","Age3_s","Age2_p","Age2_s","Age1_p","Age1_s"
"DP05_0071PE",0.94542831865134,0.999819901787381,2.17024827808531e-06,1.01125780088456,1.21725821099916e-18,1.01760086978389,8.40488618164673e-32,1.02274391528548,1.30452636985389e-35,1.02373302266598,4.85589249398075e-29,1.02080444590226,3.96473674643862e-36,1.02224460584801,1.30549265375633e-30,1.03043784727346
"DP05_0072PE",0.85257077249966,0.999451964787707,6.93851231996248e-06,1.01203890592645,2.4182025377732e-17,1.01917642374252,2.38422258912436e-30,1.02514329604544,1.82687586698262e-35,1.02660616362347,9.06474762746015e-30,1.02354269426946,1.37671281405645e-36,1.0250645805301,3.09771987835754e-29,1.03368952959234
"DP05_0073PE",0.44806300793345,1.01656741175021,0.00134917824823433,1.06620254342512,1.82067043806252e-06,1.09032526606419,8.16036604890256e-08,1.10757159669691,1.47142015771948e-06,1.09796490619105,3.10521206142704e-05,1.07976832516023,8.46019040895904e-06,1.08484213340983,2.05193382237539e-06,1.13644101649997
"DP05_0074PE",0.678637737922381,0.924528389171886,0.500336255808608,0.886451949864945,0.442787441825581,1.13627129230245,0.58913152437885,1.10046389353389,0.850094074834302,0.966798110806066,0.894490956553804,1.02245525575548,0.495843626245503,1.12041047231144,0.397720066631506,1.23553071519755
"DP05_0075PE",0.877268026892353,1.00419394733572,0.00147903098453178,1.08271912254343,1.13608427921129e-06,1.11625045466196,6.81056511588722e-08,1.13694246854749,1.38082474320383e-07,1.13488344024484,1.30894791341335e-05,1.10512816568676,3.27669163639229e-07,1.12198477771464,1.36982134312329e-08,1.2053777927933
"DP05_0076PE",0.945471131349699,1.00017993587625,2.16279954202488e-06,0.988866353283316,1.19218712628957e-18,0.982703138510528,8.11392858529809e-32,0.977762200406218,1.25000138047466e-35,0.9768180586912,4.89294245429702e-29,0.97961930917471,4.10721189707435e-36,0.978238506492272,1.26127294576006e-30,0.970461320572031
"DP05_0077PE",0.00820245119414365,0.995127239041985,1.07679788323896e-21,0.985899527470854,1.23373098852075e-44,0.983440136137687,1.98265788303911e-62,0.980902753525347,1.28547410522386e-60,0.980891612759722,4.93704415405572e-55,0.982505533126458,4.29065987727237e-23,0.986519195111949,6.35551511222131e-33,0.977987203254459
"DP05_0078PE",0.00934958748391533,1.00465925089421,4.41976946881505e-09,1.0093826303975,9.78249325535298e-09,1.00856396138314,3.27495891553507e-08,1.00883005066201,9.2426100788061e-08,1.00862727680865,1.31092928571393e-08,1.00853674702701,0.0200642284839901,1.00368843099298,0.000728979127195052,1.00790610116863
"DP05_0079PE",0.995337232806549,1.00228105060374,0.736141079883581,0.883593205803181,0.40859509944743,0.753197902210179,0.884517973189934,0.948394461643497,0.913616979717627,1.04069550081115,0.287174821475399,0.693393702352191,0.737696247422706,0.89110242363652,0.695535836744199,1.22534137646405
"DP05_0080PE",0.898681593046483,0.999103375017618,0.00214982589812608,0.980202300864752,0.00509413258407622,0.983081940852463,0.00129316628392191,0.979467202783856,0.000233365006548446,0.97655372988323,3.36748755429377e-05,0.975434644271892,0.00062534937724418,0.979486916894013,0.0286094644284564,0.980085406245057
"DP05_0081PE",0.245610833029912,0.356293940981307,0.230388121775443,0.366278061656436,0.875324048393097,0.884602922353611,0.65332031824363,0.688592711004002,0.659284962704751,0.690977760121142,0.814648704951596,0.831503716787274,0.335887958120878,0.470566285651919,0.872440913452143,0.827956192448248
"DP05_0082PE",0.904372736441213,1.02739712849215,0.0477767003946886,1.5178911327563,0.0263623659601466,1.54504294618884,0.0608587202507984,1.48025638496639,0.283548102339265,1.25522577627457,0.427875732225993,1.17105049306672,0.252089478514945,1.2550026752894,0.113678929415817,1.59706275529139
"DP05_0083PE",0.254683107294118,1.05944871185001,0.191902225811734,0.939452764689483,0.03994151568499,0.912935353596897,0.0523852941910368,0.912405635882364,0.00519723016642009,0.876585880516355,0.00298309682888742,0.877277585928349,0.0107381505165261,0.893289494308191,0.352141617034028,0.939284056858907
"DP05_0084PE",0.704624540714058,1.12652443613463,0.878894055167735,0.955717810392706,0.433976801815747,1.24140383506123,0.664449473446558,1.13622787741202,0.820041787086597,0.934811417823185,0.662066626600558,0.885572730054289,0.554688346965677,0.848980573808883,0.944342313605407,1.02943581560965
"DP05_0085PE",0.263487553444808,1.06155803509529,0.179416087632852,0.934551594576039,0.0213859476397206,0.898300208547457,0.0314670416000419,0.898597623887115,0.00308860161701671,0.863617501426871,0.00187750497234529,0.865721190795552,0.00786747265574462,0.883615899003561,0.314254310285523,0.931051462643449
