"expo","Age8_p","Age8_s","Age7_p","Age7_s","Age6_p","Age6_s","Age5_p","Age5_s","Age4_p","Age4_s","Age3_p","Age3_s","Age2_p","Age2_s","Age1_p","Age1_s"
"DP04_0073PE",0.649897984676247,1.08952419392346,0.00167621145011902,1.72965893534754,0.000720509093344673,1.728981740644,0.00502106245647935,1.62779130206858,0.022718935109375,1.49303558076932,0.0214370776256117,1.46130477996332,0.0276667507160809,1.4372999199377,0.00898338343836593,1.8977142265529
"DP04_0074PE",0.818078556466825,1.01667066895907,0.0932154854274379,1.11979798240164,0.69998830029801,1.02465220865851,0.615686162280375,1.03433139580528,0.764598614776075,1.02049069897206,0.45805402536032,1.04817548399345,0.550738733700862,1.03849567337657,0.622754926187707,1.04783081099782
"DP04_0075PE",0.558714745590078,1.02384210529411,5.17381345765496e-09,1.22929422829315,2.28719555498475e-10,1.22888760857277,3.17974491382439e-13,1.27895406328368,9.63599519376025e-10,1.23911301874766,1.2486203519795e-09,1.22104549216306,5.0547234330197e-06,1.16740277094229,1.78755073573544e-08,1.31939306715325
"DP04_0094PE",0.331396620005843,0.936587173914858,0.407860500247968,1.05420687723885,0.189156107415619,1.08090752886617,0.074229025549539,1.11876294539486,0.0473610528749236,1.13345125178162,0.0311233807716347,1.13591627285492,0.00902579189273156,1.16558296846824,0.0420812511301105,1.19679494554769
"DP04_0095PE",0.0348408296073759,0.990006623217883,0.887020947206684,1.00064579366904,0.448562002547735,1.00321228123509,0.0607252127479473,1.00842285986193,0.0162398724310984,1.01082048556435,0.00362323761114357,1.01221392383578,0.0252127201391486,1.00943990608188,0.0160206874832696,1.01527196666906
"DP04_0096PE",0.412660181765942,0.996703622703884,0.00902771646930702,1.00985423410086,2.16609053290466e-07,1.01752349751936,3.30135817921877e-11,1.02311868028848,6.19303545601014e-14,1.02574744131287,6.36690195944919e-17,1.02622348338275,1.6738454224677e-10,1.02107582596025,1.27179794833401e-10,1.03161297675468
"DP04_0097PE",0.985692047625058,0.999895871996432,7.29642437260837e-05,1.02123661217078,4.54136017322143e-11,1.03118849978992,1.03048814833142e-13,1.03674809494989,6.20777996679223e-14,1.03727052015859,1.52941343689283e-12,1.03322300175887,7.83840150755471e-08,1.0261743182851,3.87243388889976e-10,1.04508429777642
"DP04_0098PE",0.594166720358937,1.00398704094421,0.31564193121725,0.992954794838384,0.226699678740756,0.992106344401244,0.0503594787817075,0.986512765196454,0.0324981929761314,0.985199971704845,0.00422587839208896,0.98162296622029,0.0122725672313823,0.983856989676572,0.0590664465594718,0.981691046223586
"DP04_0099PE",0.170079133410843,1.01154520983819,0.0013202239546625,0.975389283287307,1.52810636339695e-06,0.966767238944947,6.32834903112546e-12,0.952185451647361,3.68575088182741e-14,0.94809452657271,5.69024643563093e-17,0.947472417604721,8.93076977520285e-14,0.951931265811934,3.96187410711797e-10,0.938887866465816
"DP04_0100PE",0.18280173470366,1.0042119263129,0.00732649389943,0.99212635264828,4.20136754649601e-09,0.984875925490362,3.42511497128769e-13,0.980819937962394,3.23561622482009e-16,0.978882240658641,7.68351534046165e-17,0.979898762700459,7.18693328713858e-09,0.985054525240401,1.94034294246309e-13,0.972743410072257
"DP04_0103PE",0.227617104287129,0.983169346347669,0.0295730549710859,1.02909642498047,0.0260392140634775,1.02771346702192,0.00865348765137629,1.03474729827719,0.0231390373959312,1.03031690388513,0.0313257954847625,1.02693308369927,0.114142178617249,1.01976084976489,0.0273030347772846,1.04152699811738
"DP04_0104PE",0.146506763297107,0.990572511374329,0.0216393533146696,1.01415514360642,5.23727032886041e-05,1.02276508417509,1.65817199288669e-06,1.02836628393109,1.64930803595378e-07,1.03094717731139,5.72263527594615e-09,1.03185538821602,3.52967106607711e-06,1.02589843374402,4.29057630901536e-06,1.03849145431118
"DP04_0105PE",0.610993062114262,0.997819724517652,0.00900442738702533,1.01048769880863,1.18460557489766e-06,1.01758543045598,1.99614718746114e-10,1.02375686032782,1.6839883657869e-12,1.02607493405474,1.58742503958448e-13,1.02532135090848,2.48792973201416e-09,1.02113274634195,2.88783284844098e-10,1.03312530723541
"DP04_0106PE",0.443263487027621,0.995513746753041,0.0805636525834992,1.00967912605044,0.000125587189261087,1.01938678205933,6.3588488872544e-06,1.02403830614137,7.70298061177393e-07,1.02631071164758,2.09580954321736e-07,1.02574686541113,2.99267694794739e-05,1.02104230884675,3.43072150199203e-05,1.03155014279715
"DP04_0107PE",0.619834491770691,1.00339417499668,0.0847480145682867,0.989002120745191,0.135064405989928,0.991095248283338,0.0131403203178158,0.984464408752214,0.0115473696919904,0.984085915881979,0.00615060768676148,0.983858937930532,0.00567888901233642,0.98374306387919,0.00281701787762855,0.973856117288141
