"expo","Age8_p","Age8_s","Age7_p","Age7_s","Age6_p","Age6_s","Age5_p","Age5_s","Age4_p","Age4_s","Age3_p","Age3_s","Age2_p","Age2_s","Age1_p","Age1_s"
"DP04_0039PE",0.0223439964739865,1.0376754608588,0.000243780069303213,1.05661469630554,0.00131226117620048,1.04631389827954,0.015440664912021,1.03738350167974,0.158922487582021,1.0219320303168,0.81315143939426,0.996573626121603,0.0635520281524864,0.973650084384303,0.391081623535014,1.01883250401921
"DP04_0040PE",0.129459801259755,1.00976325406547,0.0113509165504917,1.0152996916958,0.00619802320757759,1.01538046020895,0.00872404548203414,1.01571363189724,0.075862634420838,1.01077668060822,0.931075384547005,1.00049378440856,0.105852651859711,0.990878664648194,0.0964930308145919,1.01424252164401
"DP04_0041PE",0.683576592628723,0.997498782009579,0.0130655628599614,1.01430887087573,3.54816825263835e-05,1.02176020226752,4.64271536187329e-07,1.02783729160499,1.46961893939908e-05,1.02439889688206,0.00704346363051147,1.01452082871607,0.0966738783886299,1.0089987953745,5.29089544597765e-05,1.03223242229723
"DP04_0042PE",0.254586048677442,0.994260026382774,0.751610767358849,1.00151636668715,0.0843159272052987,1.0076818850676,0.0189485877234558,1.01107325957611,0.000231756834137074,1.01723239033857,1.74475126548148e-07,1.02231816466475,2.89373987156237e-06,1.02016693783203,0.0162630334875369,1.01600093610969
"DP04_0043PE",0.598392064369581,0.997148727777916,2.88184007619336e-07,0.975474410318273,8.43463334632893e-16,0.966866407670944,4.82564437860658e-21,0.96042917069191,7.58124049495156e-19,0.961807668301866,8.04692482124481e-12,0.970609730432789,5.42941888006001e-05,0.981504085105801,8.51358812879146e-11,0.958483462509836
"DP04_0044PE",0.833917618273767,1.00274408072093,0.0239487974281168,0.972768888221336,6.09967845673261e-05,0.956412874890619,1.28939756941516e-05,0.950014436579957,2.6544276738628e-06,0.946189139260657,0.000491757806785291,0.961490307185177,0.364859395184675,0.989615114058313,8.08606914284148e-06,0.92725256520131
