"expo","Age8_p","Age8_s","Age7_p","Age7_s","Age6_p","Age6_s","Age5_p","Age5_s","Age4_p","Age4_s","Age3_p","Age3_s","Age2_p","Age2_s","Age1_p","Age1_s"
"DP05_0034PE",0.68016937033864,0.983178775192748,0.794375072032969,1.00996206268553,0.367118366681489,0.966761970517986,0.0683333853734076,0.935752216665202,0.209103301656824,0.956276038885669,0.468931500853801,0.973403702190465,0.149851971531872,0.951104700664133,0.0340327057269438,0.855287514555127
"DP05_0035PE",0.688609069305808,1.01709148102536,0.804262871709878,0.990145381507367,0.361982590161798,1.03446406911527,0.0911020366735343,1.06877762752344,0.260172137842884,1.045805439328,0.469859715786427,1.02737177221121,0.176869933259587,1.05147799254751,0.00390834858376851,1.17138255045346
"DP05_0036PE",0.68016937033864,0.983178775192748,0.794375072032969,1.00996206268553,0.367118366681489,0.966761970517986,0.0683333853734076,0.935752216665202,0.209103301656824,0.956276038885669,0.468931500853801,0.973403702190465,0.149851971531872,0.951104700664133,0.0340327057269438,0.855287514555127
"DP05_0037PE",0.00400700198109985,0.994438700283507,3.69503915652396e-14,0.987539114034403,1.20208344065285e-19,0.986706493700148,2.68002290339724e-22,0.985160094140617,1.73430241160927e-20,0.985525525150046,1.81252113303821e-20,0.986444403256691,2.13826180502049e-07,0.991513179409166,1.26353396546549e-11,0.984222244910309
"DP05_0038PE",0.00886664858441056,1.00467351041393,3.2960857235412e-09,1.00941453790306,7.17691615351873e-09,1.00859973179686,2.41617503260395e-08,1.0088714275071,6.91940014621488e-08,1.00866972559546,1.02720838994832e-08,1.00855910440978,0.018267269526575,1.00372885827816,0.000606434829709408,1.00798828982311
"DP05_0039PE",0.685287041507812,1.07667502421218,0.570368036812595,1.10260553643338,0.00903799647582819,1.51011083827034,1.08251847328255e-05,2.05309468570524,3.54852185494991e-05,1.98134617758322,0.00110613022533298,1.67050304919808,0.00110505574540645,1.66903553508289,3.08748111357657e-05,2.60651423543467
"DP05_0040PE",0.133528568087754,3.29195466129939,0.918359038139519,0.925447202177695,0.675045929778737,0.744536589789332,0.221051428632341,0.401373958412472,0.357816207576535,0.500414011689847,0.0174251705202409,0.189088724211366,0.190841595315829,0.39881688669282,0.0363224347153321,0.101479873756104
"DP05_0041PE",0.68207320761046,1.68969650054376,0.826480083588867,0.770490912264763,0.117000468634918,5.7373208866272,0.156546650237737,5.35426657100002,0.200811909142606,4.68528875700283,0.202411945620216,4.19203438104709,0.0991001901397391,6.36660548257563,0.200994416721335,8.61832907560069
"DP05_0042PE",0.823583307736477,0.293514142718188,0.360672050454595,0.00942289685743538,0.724618563991368,0.202284565200957,0.430591194672756,0.0233541621932878,0.377279130841911,0.0125061055927423,0.330626143740863,0.0114561599025902,0.508804634398197,0.0518132915725146,0.838132647293891,3.93431232006895
"DP05_0043PE",0.428965305401797,4.12216962514371,0.531013072248092,0.350544995569475,0.278829113240731,0.181230722834478,0.563911117902107,0.382021157064582,0.557538479910632,0.368228528844597,0.251699078955784,0.160111782060518,0.24192683512609,0.159669513486994,0.528341578239137,4.33796121012673
"DP05_0044PE",0.903003440884196,0.999144653588486,0.00226112417588201,0.980358409636028,0.0054744397779538,0.9832712741777,0.00143244134370479,0.979710689415506,0.000254327549775043,0.976759471341881,3.66473714815801e-05,0.975619122463654,0.000656868455169428,0.979629095896131,0.0302683705696509,0.980344463535609
"DP05_0045PE",0.495612493441414,0.98962622043297,0.000104369729417699,0.947129262903731,9.96724998896725e-05,0.950490417393452,3.70879661551432e-05,0.944532593619721,1.04356600406634e-05,0.940723235127142,9.31797966404293e-07,0.938750491053058,0.000190720999696384,0.952234253807901,0.0133944579661242,0.951933521092896
"DP05_0046PE",0.729070735673342,1.00661331668634,0.396877284944018,0.984905165879966,0.267535057027826,0.981648019000349,0.0851302376600715,0.96995426779074,0.015467703781692,0.957972242824561,0.00295384267487299,0.952070578941863,0.00052045741752208,0.944611594079554,0.0368290951311053,0.949073225730427
"DP05_0047PE",0.717880989917538,0.986827149711294,0.115682943374025,0.947185229069093,0.996963283010677,0.999877120412431,0.889732190405447,1.00477747699977,0.795721499378337,0.991080845664371,0.800315968586583,0.991829599640922,0.70284844538788,1.01242693261362,0.631523438272471,1.02349573983037
