"expo","Age8_corr","Age7_corr","Age6_corr","Age5_corr","Age4_corr","Age3_corr","Age2_corr","Age1_corr"
"DP03_0095PE",0.0400271959172973,0.0343524571098579,0.223272056218873,0.316780469669369,0.256442440340834,0.18504322494068,0.15651044446224,0.0990841903700018
"DP03_0096PE",-0.059363527967504,-0.490164191984843,-0.685587994964754,-0.774595265384818,-0.825001758559586,-0.78521686278543,-0.756132984976257,-0.752564306712593
"DP03_0097PE",-0.0013997728583146,-0.418125173471316,-0.626184171710589,-0.696062873439009,-0.747912957137206,-0.760968077976157,-0.646795169715575,-0.654861313120664
"DP03_0098PE",-0.0851213201758593,0.255696784848257,0.421792722104893,0.47951261599654,0.544680282634631,0.594839281752504,0.47177149226616,0.473753904199253
"DP03_0099PE",0.059363527967504,0.490164191984843,0.685587994964754,0.774595265384818,0.825001758559586,0.78521686278543,0.756132984976257,0.752564306712593
"DP03_0100PE",0.0119275592419369,0.0511634632145024,0.288759477754052,0.436644133163771,0.402940840620437,0.353152686306731,0.329127027178791,0.228856438833089
"DP03_0101PE",0.058152421489866,0.32411457520576,0.286999830280457,0.284214527279152,0.331254271864395,0.282987780334116,0.288491317600934,0.356468249982294
"DP03_0102PE",0.0782241993786065,0.0639652908852191,0.22677612710272,0.295918379431561,0.220054293332945,0.13769752181139,0.103626673431773,0.082085152161553
"DP03_0103PE",0.0880916649515756,0.0424106538375652,0.182580952501071,0.24641552939435,0.165360479444056,0.0761725356400474,0.0622866853043275,0.0512242981959151
"DP03_0104PE",0.0880324854230689,0.0231031904429107,0.147693148578851,0.209470206688686,0.125443091953013,0.0313911123729463,0.03401537453259,0.0251892399128641
"DP03_0105PE",-0.0148578136373566,-0.424128583693379,-0.650311612525953,-0.766845537177907,-0.830442029054352,-0.787762808795692,-0.791024242857406,-0.774233772928309
"DP03_0106PE",0.0143482375505273,-0.414580788630487,-0.6355794486927,-0.725457044262641,-0.780751222631132,-0.788950885189385,-0.710293818774496,-0.712069624692591
"DP03_0107PE",-0.0469010231381382,0.268919158953491,0.409306865484519,0.446283254878666,0.477153721366144,0.543676892514488,0.396308210743375,0.434178942599537
"DP03_0108PE",0.0148578136373567,0.424128583693379,0.650311612525953,0.766845537177907,0.830442029054352,0.787762808795692,0.791024242857406,0.774233772928309
"DP03_0109PE",0.0494764017921029,0.188035974792668,0.398671710644994,0.451684636505059,0.431939867638323,0.423789424667615,0.275438615392783,0.2502406100505
"DP03_0110PE",-0.0721793911213349,-0.324592759374042,-0.452398692279805,-0.492614267467195,-0.510930785499499,-0.496686790512344,-0.441469137856767,-0.390756623107647
"DP03_0111PE",-0.0670394573826973,-0.433929704982784,-0.539239555742571,-0.558013773399199,-0.588047127052202,-0.600066499050377,-0.496195504400343,-0.559918217215865
"DP03_0112PE",0.0292750595121708,0.313243644530396,0.360459835170456,0.35643035787848,0.386330211713013,0.413101180244,0.308788063556774,0.42629237180954
"DP03_0113PE",0.0722339579373983,0.324586084321849,0.452378167133659,0.492544472669579,0.510850134735463,0.49660019716345,0.441398505043539,0.390668141735011
"DP03_0114PE",0.029446351190682,0.133008862016697,0.353069136598209,0.430685466557119,0.386026044096977,0.341942224755752,0.239089580509093,0.182455135955429
"DP03_0115PE",-0.118357856054699,-0.414523970674731,-0.607672725525605,-0.691901815254789,-0.745473659223835,-0.711563824436393,-0.667279536693524,-0.639051213640685
"DP03_0116PE",-0.0661159569740446,-0.415877946245281,-0.594102112721602,-0.658915417351911,-0.685782056976966,-0.690344022356785,-0.567314551558309,-0.596192853333084
"DP03_0117PE",0.0279697093758143,0.324961949416924,0.443567593320831,0.487514507113641,0.498657847927372,0.524330919068019,0.389126464803429,0.444810541310359
"DP03_0118PE",0.118311653463729,0.414494635148782,0.607649779499715,0.691878428858864,0.745457587311837,0.711546187829804,0.667255844553504,0.639027693103453
