"expo","Age8_corr","Age7_corr","Age6_corr","Age5_corr","Age4_corr","Age3_corr","Age2_corr","Age1_corr"
"DP05_0070PE",0.0416929752763053,0.0383237958328438,0.226441954496507,0.318247124944956,0.255786079899522,0.18371095139649,0.154659170540757,0.100757069441918
"DP05_0071PE",-0.0170628483057493,0.332213698843466,0.54899161140622,0.715526670547517,0.759292438922003,0.702065542417857,0.768321706558942,0.72176620872149
"DP05_0072PE",-0.0259199745518405,0.319747687298549,0.532484274220369,0.706389501174157,0.758154092478768,0.702753192325631,0.765674988329257,0.72288149090697
"DP05_0073PE",0.039176238696781,0.198143332554341,0.338095462596969,0.397898231592305,0.384616186012009,0.352705334192381,0.379404447840356,0.330165851153387
"DP05_0074PE",0.0238399098550572,-0.0363786079707602,0.0540992164059219,0.0293557338230598,-0.0154528096272536,-0.000342615655266456,0.084551021501868,0.0699488847217855
"DP05_0075PE",0.0107946787330915,0.251692545251132,0.350131069676913,0.403968283831284,0.404919223644758,0.360122710033738,0.422411698115317,0.397366113336592
"DP05_0076PE",0.0170628483057493,-0.332213698843466,-0.54899161140622,-0.715526670547517,-0.759292438922003,-0.702065542417857,-0.768321706558942,-0.72176620872149
"DP05_0077PE",-0.0797858247143714,-0.460810704189854,-0.646482784910446,-0.723011521526248,-0.740039448264627,-0.749419207673603,-0.578914482206618,-0.631927524753736
"DP05_0078PE",0.0857380672477735,0.268250034920602,0.29006811788967,0.263941224754528,0.262233443780989,0.319896472765789,0.0905242440898115,0.170036348379302
"DP05_0079PE",-0.0500588831036363,-0.105866874961022,-0.139156771783021,-0.0961530892553478,-0.0873112179479508,-0.121560464366339,-0.0656845062826403,-0.00431794356043409
"DP05_0080PE",0.007635713037419,-0.164746413658115,-0.124931617848629,-0.185358230947976,-0.218882001924293,-0.250625220054964,-0.200750507992559,-0.202748391590112
"DP05_0081PE",-0.0716083010074783,-0.0884233076144733,-0.0243858538719494,-0.023468344714303,-0.0138513316617087,-0.0163755185752726,-0.0406761239663315,-0.01191617057738
"DP05_0082PE",-0.00640697996429758,0.0668245815380936,0.128937269147141,0.138532985775055,0.0513939067216696,0.0530687031403443,0.0768941335560328,0.098009178259153
"DP05_0083PE",0.0844991041327101,-0.146918461964139,-0.207684344189256,-0.207321309161313,-0.28819092748758,-0.287532671061595,-0.231650241889884,-0.0866285206619984
"DP05_0084PE",0.0225723276798119,-0.0486299183198293,-0.008376669515693,-0.00814336378330226,-0.069313355601236,-0.0699171019360514,-0.0793189627242091,-0.0366327930423874
"DP05_0085PE",0.0844729116541791,-0.146025061500813,-0.21586179753141,-0.21954907484993,-0.295692866612009,-0.294791604430823,-0.234079917488691,-0.0857534521173548
