"expo","Age8_corr","Age7_corr","Age6_corr","Age5_corr","Age4_corr","Age3_corr","Age2_corr","Age1_corr"
"DP03_0032PE",0.0779152901065089,0.00491428429324116,0.128614800748978,0.193236537281949,0.11086437831563,0.0182195428752367,0.0266592348445562,0.0118645268814938
"DP03_0033PE",-0.180483244166188,-0.239495876561281,-0.250753181668574,-0.181155129977519,-0.179688831573549,-0.166004102356105,-0.176395501453036,-0.0825202021914648
"DP03_0034PE",-0.165452174758277,-0.0175393921809322,0.0872376514969129,0.18655347250175,0.249223758240726,0.255130975535448,0.333989724120645,0.249117648159696
"DP03_0035PE",-0.202582886901305,-0.000167113596521493,0.0905457674913327,0.247647256436803,0.308624166988063,0.350134629223267,0.463052073194973,0.451738770814067
"DP03_0036PE",0.0238837698725959,-0.178826818840713,-0.162748611798055,-0.113425685471626,-0.0727231420476554,-0.105914752940557,0.0420738989851479,0.0135162730099316
"DP03_0037PE",-0.0969170202375361,-0.0867426869978669,0.0131719318784751,0.113360305816847,0.172605010867847,0.170031894938108,0.176247956554306,0.21461004025015
"DP03_0038PE",-0.0258728584781082,0.20477401687246,0.309142518201597,0.318650528642105,0.378658935641443,0.427618380449694,0.282090479367821,0.239563785215766
"DP03_0039PE",0.237620231183139,-0.0723338853950058,-0.215897866017369,-0.319354432220567,-0.392564305889261,-0.440241550490048,-0.420995555814461,-0.414736406094391
"DP03_0040PE",0.0551551720964603,-0.221824525491505,-0.372236394208515,-0.459198507023404,-0.517838520482992,-0.551797798503772,-0.475485565983099,-0.530672497281385
"DP03_0041PE",0.117063390390927,-0.0679448646054377,-0.139708165051035,-0.200930223998296,-0.288071682088923,-0.350739450126983,-0.255127630355904,-0.237848172852132
"DP03_0042PE",0.0959025423639322,-0.00928392888692953,-0.124938893931982,-0.243248984273751,-0.305128003917163,-0.24211049816442,-0.409648914885525,-0.372431215391116
"DP03_0043PE",0.0677499554658534,0.289243315840506,0.379775865862898,0.417300046999984,0.442208741492446,0.356741350280734,0.327202727790997,0.440813095463976
"DP03_0044PE",0.0974102911585272,0.0917091993964114,0.167865358139762,0.108573916025162,0.132023499903676,0.0759687811809026,0.117793232062162,0.0791506934031673
"DP03_0045PE",0.00216440742708017,0.0497358210373801,0.0372475839450385,-0.00339234411942457,0.022966699893339,0.0534062106598359,-0.0477178111740615,-0.0822632023082087
