"expo","Age8_corr","Age7_corr","Age6_corr","Age5_corr","Age4_corr","Age3_corr","Age2_corr","Age1_corr"
"DP04_0027PE",0.0525394821024861,0.0303565901522108,0.145067189345187,0.174563588863671,0.0956426580093587,0.0231756765558576,-0.0262555501357295,-0.0261332156270954
"DP04_0028PE",0.109749072609484,0.216719946506375,0.222070211931126,0.122110830393852,0.0324260763705537,-0.0224073725489246,-0.0981851955167645,0.00138444095693887
"DP04_0029PE",0.0438120338597704,0.0483185583675686,0.126951532876586,0.0428648255100201,-0.0664511654569627,-0.148143201023203,-0.181597900151953,-0.0297604296105064
"DP04_0030PE",0.0870794668387336,0.111505047557427,0.185392309932498,0.122193809460902,0.0661200611726045,-0.0356710021475816,-0.0793185190131979,0.0618389259023791
"DP04_0031PE",-0.00569088151824981,0.148576273120074,0.321919537118674,0.35229589810619,0.348759703150775,0.240214980341486,0.220673949954631,0.340469872331753
"DP04_0032PE",-0.0435174869641018,0.358298156167673,0.508286115269768,0.572683534174964,0.605205922143882,0.604475553178715,0.527202469929639,0.52035215992429
"DP04_0033PE",-0.061286559180744,0.147596881014138,0.252945893533876,0.292177814798932,0.376008197482117,0.439892155084235,0.35161792330591,0.30673492308958
"DP04_0034PE",-0.0657428492185808,-0.218213773790312,-0.322275499492756,-0.283318528402151,-0.223852114843451,-0.11793432330283,-0.120017531720429,-0.243852127682907
"DP04_0035PE",-0.0458883300914961,-0.332244047393776,-0.499000520526797,-0.490877204165215,-0.470432403144461,-0.390394177117974,-0.315227811267239,-0.395401546943802
"DP04_0036PE",0.0213141440130974,-0.282579811183159,-0.481542615170584,-0.496439040423292,-0.507748618801975,-0.46188499155634,-0.335016510446798,-0.437924681566211
