"expo","Age8_corr","Age7_corr","Age6_corr","Age5_corr","Age4_corr","Age3_corr","Age2_corr","Age1_corr"
"DP02_0043PE",0.0179273326700572,0.160395069777265,0.441474497030005,0.597095224164572,0.612993697497142,0.583964552909557,0.511466539853894,0.4060642598928
"DP02_0044PE",-0.116583591838967,0.0945726507854251,0.0246133531075979,0.0377690175060139,0.0382085733177915,0.0983008639298475,0.104275391782125,0.10030743913746
"DP02_0045PE",0.0212550058182314,0.16951396386679,0.0927756440202009,0.0390865650871909,-0.024545329970053,0.000999153073090742,-0.0176816224219839,-0.0124037824438796
"DP02_0046PE",-0.013280645355351,0.195787970777723,0.13295373351364,0.125859928621522,0.13942093942629,0.1916701536287,0.227963724540774,0.23673337917606
"DP02_0047PE",-0.201559477758646,-0.104673589117922,-0.0803731850932739,-0.0399602464759369,-0.0247873252278918,0.0328446035472941,0.0155022021717503,-0.00543972569974519
"DP02_0048PE",-0.0644945380476862,-0.00948595281874601,-0.0469126162659057,-0.0147812043658845,0.00684756912930423,0.0192069172496303,0.0283995785107606,0.0262753902106312
"DP02_0049PE",0.0092556156817965,0.190295892870467,0.399046395623421,0.522869963636945,0.536948724079481,0.540126457273939,0.44004985631077,0.35193191052824
"DP02_0050PE",0.0603122897018893,0.0944431239211527,0.206524027131985,0.155071526666485,0.0717576562642192,0.103344639389798,-0.0110797571127874,0.0356009488447325
"DP02_0051PE",-0.0402357550138349,-0.131373799329451,-0.236770163646015,-0.169605383159877,-0.0708689900953311,-0.0881708641058625,0.012913759795918,-0.00954257016526693
