"expo","Age8_corr","Age7_corr","Age6_corr","Age5_corr","Age4_corr","Age3_corr","Age2_corr","Age1_corr"
"DP02_0024PE",0.04642021774954,0.031754151108667,0.204273979635879,0.284290441432835,0.211999136644542,0.12974697545678,0.111873470216681,0.0769615611725186
"DP02_0025PE",0.116078184665936,0.402688039832614,0.528691367300978,0.500217659114051,0.426813747940658,0.403001580274997,0.2031497099487,0.338979101467177
"DP02_0026PE",-0.0744397337036919,-0.377967346515175,-0.496208337250308,-0.464825487592034,-0.419147960710136,-0.413524411727148,-0.204611741837263,-0.352442702841915
"DP02_0027PE",0.0111465500275946,0.25845575304215,0.447826182736866,0.436334739560355,0.46024304884348,0.503791858748392,0.30158977772534,0.348892132005681
"DP02_0028PE",-0.0829287160589028,0.0188355246578762,0.0604171883811786,0.0316977549523206,0.121512627966905,0.183102148329671,0.0944009687935942,0.0837473203308176
"DP02_0029PE",-0.091555250459589,0.0325937437250723,-0.0227863467229085,-0.0377581788842936,-0.00309027495141476,0.0230645921113148,-0.0290669367418,0.108871590235714
"DP02_0030PE",0.0474189516360558,0.0312526109448792,0.195913460264116,0.263511155256441,0.198049534848702,0.131541438344287,0.0881984986929188,0.0425439431445309
"DP02_0031PE",0.152278656081521,0.422871579988377,0.516927684873998,0.463199856406354,0.393384057627439,0.38474423656071,0.172109659854205,0.317828372675353
"DP02_0032PE",-0.0810502467729313,-0.369409037707637,-0.466425391220077,-0.430785745155019,-0.390419364984813,-0.40244873721469,-0.175571286650511,-0.313239642253987
"DP02_0033PE",0.0189104040204614,0.409649291883722,0.521447381086082,0.596077774638581,0.575555523720018,0.622453413364668,0.453278382978275,0.488080890270704
"DP02_0034PE",-0.163680244019442,-0.154076768414437,-0.112045025391909,-0.113040028124175,-0.00923522304031179,0.0160849668733415,-0.00976929798254251,-0.0702335650536037
"DP02_0035PE",-0.0797260506035581,-0.0617097563100146,-0.105940374151662,-0.0765105341039266,-0.0853835774388998,-0.0419785200747663,-0.0989517687027082,-0.0112693196723771
