"expo","Age8_corr","Age7_corr","Age6_corr","Age5_corr","Age4_corr","Age3_corr","Age2_corr","Age1_corr"
"DP02_0058PE",0.0505610212362925,0.0164375363998239,0.172717646748412,0.238289348562913,0.170207343843826,0.0920259105697558,0.075768405923541,0.0284841715365065
"DP02_0059PE",0.00741687436448439,0.371013152792988,0.610748739611522,0.769928584599336,0.8124600854851,0.761950705967682,0.797574375293647,0.762426054099029
"DP02_0060PE",-0.0650030034714741,0.381835935575583,0.571646457368264,0.64745817944805,0.718070025689701,0.736781444320527,0.680223690183866,0.695328586348849
"DP02_0061PE",-0.105957835883825,0.15587593478062,0.343625718910363,0.433213254738424,0.54148536279677,0.572874725698508,0.498590416601776,0.500022145532414
"DP02_0062PE",-0.154169021328356,0.0019174055581182,0.00961986591347728,0.0332153534682857,0.0891642345666699,0.181724068325494,0.0270539370802885,0.0557926172971174
"DP02_0063PE",-0.154117519888472,-0.179940017712133,-0.221681115551659,-0.147386258250491,-0.122249359789971,-0.0699626805763066,-0.138316807084127,-0.119134793410271
"DP02_0064PE",0.128765476915944,-0.254221733690617,-0.433116092139101,-0.546772451551947,-0.638303422933077,-0.679618869809207,-0.593227898435832,-0.597262338996448
"DP02_0065PE",0.102893006417488,-0.197672651866156,-0.382179856286594,-0.490333902110632,-0.579705730071172,-0.608219672849844,-0.526584714449315,-0.531483989361562
"DP02_0066PE",0.0260608472167932,-0.407644185030566,-0.644188951638583,-0.777964790722597,-0.837445282213281,-0.814907262286709,-0.810580146839527,-0.796311335190986
"DP02_0067PE",0.119986613882873,-0.234200428417782,-0.422438663551593,-0.537321557806265,-0.631093147495152,-0.667257625473672,-0.580307903354555,-0.584837390360733
