"expo","Age8_corr","Age7_corr","Age6_corr","Age5_corr","Age4_corr","Age3_corr","Age2_corr","Age1_corr"
"DP03_0001PE",0.0484266598330239,0.032278290728824,0.200104033593805,0.272441484003561,0.202466128313242,0.127180622408726,0.0965459192626158,0.0572716277235922
"DP03_0002PE",0.138822288899086,-0.0316759374647771,-0.0909159697878737,-0.0779989769352556,-0.128668201641158,-0.205164060364013,-0.114994905641472,-0.0188029679628461
"DP03_0003PE",0.139696023796683,-0.0300695236351511,-0.0895881780458975,-0.0782712440043515,-0.128005184397924,-0.205101971315085,-0.115362689838874,-0.0212736779771398
"DP03_0004PE",0.105576448980532,-0.107486316308422,-0.202616363976833,-0.196237792809846,-0.241622940257137,-0.326197899689856,-0.189629468351418,-0.131251872287773
"DP03_0005PE",0.018362333942729,0.242581845853269,0.381355034760573,0.389647830623776,0.404300435591032,0.470515308274177,0.281961477270667,0.33110470692913
"DP03_0006PE",-0.0349000759866427,-0.0576053668221326,-0.0525691298761774,0.00955628974677685,-0.0363888317057927,-0.013081891318026,0.0112425095232935,0.0977780496641383
"DP03_0007PE",-0.138822288899086,0.0316759374647771,0.0909159697878737,0.0779989769352556,0.128668201641158,0.205164060364013,0.114994905641472,0.0188029679628461
"DP03_0008PE",0.0777095743479395,0.0250441318104766,0.165363689385665,0.232225272912154,0.152933935643883,0.0655758574909044,0.0568300851480895,0.0395632203830838
"DP03_0009PE",0.00992647166661332,0.230555674488171,0.356783481812789,0.354476527715102,0.376131585256704,0.450195946228264,0.256316608224923,0.288485316999443
"DP03_0010PE",0.0484378114526426,0.0313000609682193,0.194234459782607,0.260080149532471,0.193976271230073,0.127016563554927,0.0836186266041375,0.0392091138779247
"DP03_0011PE",0.158323605196045,0.0260455295485934,-0.0398864465529361,-0.0536461735142936,-0.134907224574315,-0.191351086775869,-0.204338924140787,-0.014507502111715
"DP03_0012PE",0.157963606125742,0.0261590065032924,-0.0399005025075512,-0.0546764599485235,-0.136014242665941,-0.192372157175683,-0.205585453020352,-0.0170056160538216
"DP03_0013PE",0.137896165776568,-0.0711841376072254,-0.175163971490883,-0.193567941481854,-0.265860296975963,-0.336100340746581,-0.28071301207143,-0.135152353827354
"DP03_0014PE",0.025965119390813,0.0764382501026706,0.314564137521626,0.443262941294068,0.398612774956965,0.321331643951438,0.308260086392035,0.224935976142612
"DP03_0015PE",0.068521161743586,0.0947167633223182,-0.00778312155277444,-0.00554002516799324,-0.0748642613573536,-0.0602175883236059,-0.179486709517535,-0.0748037722891901
"DP03_0016PE",0.000648827425932799,0.0175226955360527,0.243441349892467,0.402509281513766,0.376082761641107,0.337761486201284,0.326816741842179,0.21532424309211
"DP03_0017PE",-0.0109377524894993,-0.00974731131675996,-0.00408709533540763,-0.060238800988056,-0.0939327991106619,-0.0755582437261895,-0.188048253976412,-0.0701047798954657
